COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;COD_GRUPO;Desc Grupo;
016130;COZINHA HELENA 2800.9 CARV.BR NOG;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016131;PANELEIRO SIMPLES 2804.9 BR CARV.BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016132;BALCAO 2P 3GAV.C TAMPO 2809.9 CARV.BR NOG;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016133;BALCAO 2PTAS 2810.9 BR CARV.BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016134;KIT MARA 6P 1GAV.6167.5 BCO PTO;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016135;ARMARIO MULTIUSO LIRIO TB BR;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016136;TABUA DE PASSAR ROUPA REAL MDF BR PT;;05;0503;050314;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA TABUA DE PASSAR;1000;MOVEIS;
016137;ARMARIO MULTIUSO TOP CAP PT;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016138;KIT MAYRA 9898 BR ARG.;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016139;KIT 8 PTS.5454 CV BCO FS GRAF;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016140;ARMARIO GELADEIRA LARA BR NOG;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016141;SAMSUNG GALAXY S II LITE I9070 TIM;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016142;SAMSUNG GALAXY NOTE N700;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016143;NOKIA ASHA 201 GRAFITE TIM;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016144;TABLET NB007 AND DIAMOND PC 7 WI FI PINK;;01;0103;010305;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA TABLET;1008;INFORMATICA;
016145;SAMSUNG E1205 VIVO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016146;SAMSUNG WAVE 723 DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016147;TELEFONE SEM FIO TS80V PRETO;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
016148;TELEFONE COM FIO TC60 ID;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
016149;CAMERA DIGITAL DC084 COLORS 14 MP ROSA;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1006;ELETROPORTATEIS;
016150;BANQUETA MARCELA BRANCA;;05;0506;050605;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO BANQUETA;1000;MOVEIS;
016151;BANQUETA MARCELA VINHO;;05;0506;050605;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO BANQUETA;1000;MOVEIS;
016152;BANQUETA MARCELA AZUL;;05;0506;050605;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO BANQUETA;1000;MOVEIS;
016153;POLTRONA PLATINUM BRANCA;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016154;POLTRONA PLATINUM VINHO;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016155;POLTRONA PLATINUM AZUL;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016156;POLTRONA PREMIUM BRANCA;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016157;POLTRONA PREMIUM VINHO;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016158;POLTRONA PREMIUM AZUL;;05;0506;050604;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO POLTRONA;1000;MOVEIS;
016159;MESA CANADA QUAD 70X70 BRANCA;;05;0506;050602;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO MESA;1000;MOVEIS;
016160;LE BIANCHE PANEL DUPLO ALTO 3G.206 BR GRIZ GF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016161;LE BIANCHE ARMARIO 1,20 BASC 1PT VID 15 ALUMI;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016162;LE BIANCHE ARMARIO GEL.BASCULANTE 176 BR GRIZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016163;LE BIANCHE ARMARIO 0,60 207 BR GRAF GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016164;LE BIANCHE BALCAO 1,20 2P C TAMPO 176 BR GRIZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016165;LE BIANCHE BALCAO 0,60 C TAMPO 207 BR GF GF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016166;MEU 411 BRANCO DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016167;MEU SN61 4CHIPS BRANCA ROSA DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016168;MONITOR LED 18,5 MLE 1950W 1951W STI;;01;0103;010307;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA MONITOR;1008;INFORMATICA;
016169;BICICLETA TROPICAL F 1 VERMELHA;;04;0401;040101;LAZER;LAZER ESPORTE E FITNESS;LAZER ESPORTE E FITNESS BICICLETA;1012;ESPORTE E FITNESS;
016170;BICICLETA TROPICAL F 1 VIOLETA;;04;0401;040101;LAZER;LAZER ESPORTE E FITNESS;LAZER ESPORTE E FITNESS BICICLETA;1012;ESPORTE E FITNESS;
016171;ESTANTE FURNAS CAP PT;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
016172;RACK TUCURUI CAP PT;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016173;SAMSUNG WAVE Y S5380 DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016174;SAMSUNG E1232 DOIS CHIPS DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016175;NOKIA ASHA 201 VIVO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016176;NOTEBOOK AS4349 2839 T.14 INTEL 2GB HD320 W7;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
016177;NOTEBOOK AS5733 6668 T15,6 CORE I3 2GB HD320;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
016178;NOTEBOOK AS5733 6663 T.15,6 CORE I3 4GB HD500;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
016179;NOTEBOOK AS5733 6432 T.15,6 CORE I5 2GB HD500;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
016180;CAMERA SONY CYBER SHOT DSC W620 14.1MP BLACK;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1008;INFORMATICA;
016181;CAMERA SONY W610 PRATA;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1006;ELETROPORTATEIS;
016182;CAMERA SONY W610 ROSA;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1006;ELETROPORTATEIS;
016183;CAMERA SONY W610 AZUL;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1006;ELETROPORTATEIS;
016184;DVD BLU RAY BDP 2600X 78;;01;0101;010102;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO DVD;1003;TV E VIDEO;
016185;DVD DVP 3850KGX 78;;01;0101;010102;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO DVD;1003;TV E VIDEO;
016186;MINI SYSTEM FWP2000/78 RMS 240W PHILIPS;;01;0102;010203;TECNOLOGIA;TECNOLOGIA AUDIO;TECNOLOGIA AUDIO MINI SYSTEM;1004;AUDIO E SOM;
016187;AUTO RADIO CD MP3 CEM 1100X 78;;01;0104;010401;TECNOLOGIA;TECNOLOGIA AUTOMOTIVOS;TECNOLOGIA AUTOMOTIVOS SOM AUTOMOTIVO;1009;AUTOMOTIVO;
016188;CABECEIRA LARISSA CRIADO 140 160 CARV B PT;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
016189;CABECEIRA PAOLA PRATELEIRA 140 160 TB MP LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
016190;CAMA CASAL KELY AM PT AM LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
016191;CAMA CASAL LAURA CARV B PT LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
016192;LG OPTIMUS L3 E400 DB CIL;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016193;NOKIA C2 05 CLARO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016194;ROUPEIRO 3 PTS.DUNE CLASSIC BR BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016195;ROUPEIRO 3 PTS.DUNE CLASSIC TB BR MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016196;ROUPEIRO 3 PTS.DUNE CLASSIC IPE IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016197;ROUPEIRO 3 PTS.DUNE CLASSIC C ESP IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016198;ROUPEIRO 3 PTS.DUNE CLASSIC C ESP TB BR MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016199;ROUPEIRO 4 PTS. E NEW ESP INT BR RS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016200;APARADOR CARAJAS CAPUCCINO PRETO;;05;0504;050405;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR APARADOR;1000;MOVEIS;
016201;ESTANTE HOME THEATER CARDEAL NEB PT;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
016202;RACK SAMBA PLATINO PRETO;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016203;RACK LAMPIAO PLATINO PRETO;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016204;RACK CAPOEIRA PLATINO PRETO;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016205;RACK TRIBO NEBLINA PRETO;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016206;RACK RENDA CAPUCCINO PRETO AM;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
016207;PAINEL UNIVERSAL CAPUCCINO PRETO;;05;0502;050204;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR PAINEL PARA TV;1000;MOVEIS;
016208;MESA CENTRO CARAJAS PLATINO PRETO;;05;0502;050203;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR MESA DE CENTRO;1000;MOVEIS;
016209;CADEIRA BERLIM CR;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
016210;MESA LONDRES RT.1,50 CR VD.INCOLOR CR CR;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
016211;PAINEL GIULIA 1,40 CASAL;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
016212;CADEIRA PEQUIM 5CA541CR2 CR;;05;0506;050603;MOVEIS;MOVEIS TERRACO;MOVEIS TERRACO CADEIRA;1000;MOVEIS;
016213;CELULAR LG A270 PRETO BASICO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016214;SAMSUNG GT E1195L AINZA BASICO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016215;CAMERA SONY W610 PRETA;;01;0106;010601;TECNOLOGIA;TECNOLOGIA CÂMERA E FILMADORA;TECNOLOGIA CÂMERA E FILMADORA CÂMERA;1006;ELETROPORTATEIS;
016216;MODEM HUAWEI E303 USB 3G CLARO;;01;0103;010309;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA MODEM;1008;INFORMATICA;
016217;CHIP CLARO 128K MODEM;;02;0203;020301;CELULAR;CELULAR CHIP;CELULAR CHIP CHIP;1002;CELULAR;
016218;ROUPEIRO 2 PTS.DUNE BRANCO ROSA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016219;SAMSUNG E2220 DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016220;CAFETEIRA CP30 INOX 220V BORD PT;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;
016221;REFRIGERADOR DFN49;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
016222;REFRIGERADOR DFN50;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
016223;REFRIGERADOR DWN51;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
016224;REFRIGERADOR DWX51;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
016225;CARRINHO REV C 8 RODAS 48814 ROSA;;04;0403;040301;LAZER;LAZER BEBES;LAZER BEBES CARRINHO DE BEBE;1013;BRINQUEDOS;
016226;CARRINHO REV C 8 RODAS 48812 AZUL;;04;0403;040301;LAZER;LAZER BEBES;LAZER BEBES CARRINHO DE BEBE;1013;BRINQUEDOS;
016227;CARRINHO REV C 8 RODAS 48828 ROSA ESTAMPADO;;04;0403;040301;LAZER;LAZER BEBES;LAZER BEBES CARRINHO DE BEBE;1013;BRINQUEDOS;
016228;CARRINHO REV C 8 RODAS 48858 AZUL ESTAMPADO;;04;0403;040301;LAZER;LAZER BEBES;LAZER BEBES CARRINHO DE BEBE;1013;BRINQUEDOS;
016229;ANDADOR AZUL STYLE;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016230;ANDADOR ROSA STYLE;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016231;ANDADOR VERDE STYLE;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016232;SAMSUNG E1205 CLARO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016233;HUAWEI G2800 BLUE DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016234;PRANCHA CERAMIX INFRARED APP1234;;03;0304;030404;ELETRO;ELETRO BELEZA E SAUDE;ELETRO BELEZA E SAUDE PRANCHA;1006;ELETROPORTATEIS;
016235;KIT CP9 ATIVA SEC ATIVA 160 ACC PT AKV1504;;03;0303;030308;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS KIT;1006;ELETROPORTATEIS;
016236;KIT CP9 STD ELITE PLUS STD AKV1507;;03;0303;030308;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS KIT;1006;ELETROPORTATEIS;
016237;PRANCHA GAMA IONIX IR APP1139;;03;0304;030404;ELETRO;ELETRO BELEZA E SAUDE;ELETRO BELEZA E SAUDE PRANCHA;1006;ELETROPORTATEIS;
016238;KIT LIANA 1,20 206 BR GRIZ GRAF ARM BALCAO;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016239;KIT LIANA 1,20 223 BR ACA GRAF ARM BALCAO;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016240;LC LIA ARMARIO 1.20 C DVD 206 BR GRIZ GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016241;LC LIA ARMARIO 1.20 C DVD 223 BR ACA GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016242;LC LIA ARMARIO GELADEIRA 131 BR ACA;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016243;LC LIA KIT DUPLO 206 BR GRIZ GRAF;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016244;LC LIA KIT DUPLO 223 BR ACA GRAF;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016245;LC LIA PANELEIRO SIMPLES VID 206 BR GRIZ GRAF;;05;0503;050303;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA ARMARIO;1000;MOVEIS;
016246;LC LIA PANELEIRO SIMPLES VID 223 BR ACA GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016247;LC LIA BALCAO 1.20 C TPO 206 BR GRAZ GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016248;LC LIA BALCAO 1.20 C TPO 223 BR ACA GRAF;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016249;ANDADOR MUSICAL ECON.AZUL 2003 04;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016250;ANDADOR MUSICAL ECON.ROSA 2003 03;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016251;ANDADOR MUSICAL ECON.VERDE 2003 05;;04;0403;040302;LAZER;LAZER BEBES;LAZER BEBES ANDADOR;1013;BRINQUEDOS;
016252;POLTRONA RECL STELA TEC.VIP 2873 BEGE;;05;0502;050202;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR POLTRONA;1000;MOVEIS;
016253;POLTRONA RECL STELA TEC.VIP 2870 30129 MARRON;;05;0502;050202;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR POLTRONA;1000;MOVEIS;
016254;POLTRONA RECL STELA TEC.VIP 30022 VERDE;;05;0502;050202;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR POLTRONA;1000;MOVEIS;
016255;POLTRONA RECL STELA TEC.VIP 2754 PRETO;;05;0502;050202;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR POLTRONA;1000;MOVEIS;
016256;POLTRONA RECL STELA KORINO 425 BR;;05;0502;050202;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR POLTRONA;1000;MOVEIS;
016257;ALCATEL OT 602 ROSA DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016258;SAMSUNG GALAXY NOTE N700 BRANCO;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016259;NOKIA C2 00 DOIS CHIPS BRANCO DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016260;LG T375 2 CHIPS DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016261;LG L3  E405 2 CHIPS DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016262;G.ROUPA 4150 2PTS.CORRER 4GAV.542 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016263;G.ROUPA 4150 2PTS.CORRER 4GAV.543 BR LS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
016264;SAMSUNG E1195 CINZA DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016265;SAMSUNG E1195 VERM DB;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016266;LG A275 DOIS CHIPS DB PT;;02;0201;0201;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE;1002;CELULAR;
016267;ARM ALLEGRO LACA IPL 50 RD BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016268;ARM ALLEGRO LACA IP HT 105 IPH1G 64 BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016269;ARM ALLEGRO COIMBRA IG3G2 105 CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016270;ARM ALLEGRO LACA IPLD 64 RD BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016271;ARM SUPORTE LACA TALHERES 105 MULTILINHA BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016272;ARM ALLEGRO LACA IG3G2 105 BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016273;ARM ALLEGRO NICHO LACA IPHIG 105 IPH1G 64 BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016274;ARM ALLEGRO COIMBRA IPH1G 64 CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016275;ARM NICHO ALLEGRO COIMBRA IP3 105 IPH1G 64 CZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016276;ARM ALLEGRO COIMBRA IPLDPM 64 GAV CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016277;ARM ALLEGRO COIMBRA IG3G2 105 CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016278;ARM ALLEGRO LACA IPLD 64 RD PT;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016279;ARM ALLEGRO LACA IPVM3NC 105 IPH1G 64 BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016280;ARM ALLEGRO LACA IPL 50 RD PT;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016281;ARM ALLEGRO LACA IPLDPM 64 GAV BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016282;ARM ALLEGRO LACA IG3G2 105 BR;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016283;ARM ALLEGRO COIMBRA IPLDPM 64 GAV CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
016284;ARM ALLEGRO COIMBRA IG3G2 105 CNZ;;05;0503;050301;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA COZINHA COMPACTA;1000;MOVEIS;
