COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;Cod Grupo;Desc Grupo;ATIVO;
016794;ROUPEIRO 4 PTS.LIATRIS 3 GAV CZ PT ACP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016795;ROUPEIRO 4 PTS.LIATRIS 3 GAV IPE AMD A;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016796;ROUPEIRO 3 PTS.LAGUNA C/ESP BR/PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016797;ROUPEIRO 3 PTS.LAGUNA C/ESP IMB/PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016798;ROUPEIRO 3 PTS.LAGUNA C/ESP IPE/AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;S;
016799;ROUPEIRO 3 PTS.LAGUNA C/ESP CZ/PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016800;ROUPEIRO 6 PTS.PETROPOLIS BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016801;ROUPEIRO 6 PTS.PETROPOLIS IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016802;ROUPEIRO 6 PTS.PETROPOLIS IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016803;ROUPEIRO 6 PTS.PETROPOLIS CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016804;G.ROUPA 3 PTS.LIATRIS 1P C ESP.BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016805;G.ROUPA 3 PTS.LIATRIS 1P C ESP.IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016806;G.ROUPA 3 PTS.LIATRIS 1P C ESP.IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016807;G.ROUPA 3 PTS.LIATRIS 1P C ESP.CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016808;ROUPEIRO BARCELONA 03PTS.BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016809;ROUPEIRO BARCELONA 03PTS.IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016810;ROUPEIRO BARCELONA 03PTS.IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016811;ROUPEIRO BARCELONA 03PTS.CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016812;ROUPEIRO 3 PTS. LIATRIS BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016813;G.ROUPA 3 PTS. LIATRIS IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016814;G.ROUPA 3 PTS. LIATRIS IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016815;G.ROUPA 3 PTS. LIATRIS CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016816;G.ROUPA 6 PTS.ISABELA BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016817;G.ROUPA 6 PTS.ISABELA IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016818;G.ROUPA 6 PTS.ISABELA CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016819;G.ROUPA 6 PTS.ISABELA IPE MD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016820;ROUPEIRO BARCELONA 03PTS.ESP.BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016821;ROUPEIRO BARCELONA 03PTS.ESP.IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016822;ROUPEIRO BARCELONA 03PTS.ESP.IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016823;ROUPEIRO BARCELONA 03PTS.ESP.CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016849;ROUPEIRO 2 PTS.ACACIA C COMODA ESP.IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016912;ROUPEIRO 6 PTS.VENEZA CARV CHAMPAGNE C ESP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016913;ROUPEIRO 6 PTS.TORONTO CHOC ART;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016914;ROUPEIRO LONDRES 100% MDF ART CHAMPAGNE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016915;ROUPEIRO 6 PTS.PARIS 100% MDF CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
016916;ROUPEIRO 6 PTS.BELGICA BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017047;ROUPEIRO GRAND PALACE C 1ESP.BR BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017048;ROUPEIRO GRAND PALACE C 1ESP.IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017049;ROUPEIRO GRAND PALACE C 1ESP.PLAT PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017050;ROUPEIRO CAPELINHA CLASSIC C ESP.TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017051;ROUPEIRO CAPELINHA CLASSIC C ESP.BR BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017052;ROUPEIRO CAPELINHA CLASSIC C ESP.IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017053;ROUPEIRO CAPELINHA CLASSIC C ESP.PLAT PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017054;ROUPEIRO CAPELINHA CLASSIC C ESP.BR BR RS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017055;ROUPEIRO CAPELINHA CLASSIC C ESP.BR BR LILAS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017056;ROUPEIRO 6 PTS.CLASSIC 2910605 IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017057;ROUPEIRO 6 PTS.CLASSIC 2910605 PLAT PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017058;ROUPEIRO 6 PTS.CLASSIC 2910605 BR BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017059;ROUPEIRO INFANTIL EMOCAO BR BR PRATA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017060;ROUPEIRO INFANTIL EMOCAO BR RS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017061;ROUPEIRO INFANTIL EMOCAO BR LILAS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017068;ROUPEIRO IMPERADOR PLUS BR BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017069;ROUPEIRO IMPERADOR PLUS IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017070;ROUPEIRO IMPERADOR PLUS PLAT PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017071;ROUPEIRO MAXIMUS MAX TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017072;ROUPEIRO MAXIMUS MAX BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017073;ROUPEIRO MAXIMUS MAX IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017074;ROUPEIRO MAXIMUS MAX PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017075;ROUPEIRO ADVANCE 3 PTS.TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017076;ROUPEIRO ADVANCE 3 PTS.BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017077;ROUPEIRO ADVANCE 3 PTS.IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017078;ROUPEIRO ADVANCE 3 PTS.PLAT PLAT PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017151;ROUPEIRO MARIANA PLUS IP AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017152;ROUPEIRO MARIANA PLUS CARV GRIS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017153;ROUPEIRO MARIANA PLUS CINZA PT  BL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017154;ROUPEIRO MARIANA PLUS C ESP IPE AMD ESP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017155;ROUPEIRO MARIANA PLUS C ESP CARV GRIS ESP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017156;ROUPEIRO MARIANA PLUS C ESP CINZA PT ESP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017289;ROUPEIRO 4 PTS.LIATRIS 3 GAV BR ROSA A;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017604;G.ROUPA CAPELINHA IMPERIAL CASAL 2014CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017605;G.ROUPA PREMIUM IMPERIAL 2013 CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017606;G.ROUPA 6PT.IMPERIAL 2012 CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017621;G.ROUPA CAPELINHA IMPERIAL CASAL AM PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017622;G.ROUPA CAPELINHA IMPERIAL CASAL CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017623;G.ROUPA CAPELINHA IMPERIAL CASAL BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017625;G.ROUPA CAPELINHA SOLTEIRO AM PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017626;G.ROUPA CAPELINHA SOLTEIRO CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017627;G.ROUPA CAPELINHA SOLTEIRO BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017628;G.ROUPA CAPELINHA SOLTEIRO CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017629;G.ROUPA 6PTS.3G.TAURUS IMP.2012 AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017630;G.ROUPA 6PTS.3G.TAURUS IMP.2012 AMD PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017631;G.ROUPA 6PTS.3G.TAURUS IMP.2012 CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017632;G.ROUPA 6PTS.3G.TAURUS IMP.2012 63 CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017633;G.ROUPA 6PTS.3G.TAURUS IMP.2012 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017634;G.ROUPA PREMIUM IMP.4G.2017 AM PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017635;G.ROUPA PREMIUM IMP.4G.2017 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017636;G.ROUPA PREMIUM IMP.4G.2017 CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017637;G.ROUPA PREMIUM IMP.4G.2017 CARV PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017638;G.ROUPA PREMIUM IMP.4G.2017 BR UV;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017639;G.ROUPA PREMIUM IMP.4G.2017 BR VD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017640;G.ROUPA CAPELINHA IMPERIAL CASAL CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017700;G.ROUPA ALINE 3 PTS.C ESP. CAR GRI CAR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017706;GUARDA ROUPA 1130 70 BRANCO MOSAICO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017707;GUARDA ROUPA 1266 36 AMENDOA TABACO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017708;GUARDA ROUP 18495 6 TABACO BRANCO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017709;GUARDA ROUPA 18490 60 TABACO MESCLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017878;ROUPEIRO 2 PTS.C CANTONEIRA BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017879;ROUPEIRO 2 PTS.C CANTONEIRA ROSA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017880;ROUPEIRO 2 PTS.C CANTONEIRA AZUL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017881;ROUPEIRO 2 PTS.C CANTONEIRA LILAS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017940;ROUPEIRO PORTUGAL S PE C ES GRI PTO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
017941;ROUPEIRO TOKYO C DESENHO CAR IPE PTO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018026;G.ROUPA 5138 6PTS.2GAV.542 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018027;G.ROUPA 5138 6PTS.2GAV.647 IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018031;G.ROUPA 5138 6PTS.2GAV.653 CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018032;G.ROUPA 5138 6PTS.2GAV.613 NOGAL TEKA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018033;G.ROUPA 5133 3PTS. 3GSAV. 542 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018034;G.ROUPA 5133 3PTS. 3GSAV. 647 IMP IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018035;G.ROUPA 5133 3PTS. 3GSAV.IMP 653 CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018036;G.ROUPA 5133 3PTS. 3GSAV. 615 NOGAL TEKA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018037;G.ROUPA 5122 2PTS. 2GAV.CORRER 542 BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018038;G.ROUPA 5122 2PTS. 2GAV.CORRER 548 IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018039;G.ROUPA 5122 2PTS. 2GAV.CORRER 653 CZ PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018040;G.ROUPA 5122 2PTS. 2GAV.CORRER 551 BR PINK;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018041;G.ROUPA 5122 2PTS. 2GAV.CORRER 526 BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018042;GUARDA ROUPA MDP 3 PTS 0036 BR PT ARAMOVEIS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018043;GUARDA ROUPA MDP 3 PTS 0036 CZ PT ARAMOVEIS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018044;GUARDA ROUPA MDP 3 PTS 0036 TK NG ARAMOVEIS;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018045;G.ROUPA 3PTS.CORRER 4149 6G. 615 IMP TK NOG;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018046;G.ROUPA 4150 2PTS.CORRER 4GAV.TEKA NOGAL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018170;ROUPEIRO 6PTS.PAGASUS RP BR GRG;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018171;ROUPEIRO 3PTS.GENESIS C PTA ESP AMD AMD PTO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018172;ROUPEIRO 2PTS.RACING RP VM;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018437;G.ROUPA 2002 3PTS 3GAV.615 IMP TEKA NOGAL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018438;G.ROUPA 2005 4PTS.3GAV.615 IMP TEKA NOGAL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018439;G.ROUPA 5122 2PTS. 2GAV.CORRER 615 TEKA NOKAL;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018547;G.ROUPA 3PTS.LINE 2011 NO AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018548;G.ROUPA 4PTS.LINE 2017 2G.52 AMD NOCE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018549;G.ROUPA 6PTS.LINE 2011 4G.52 AMD NOCE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018550;G.ROUPA CAPELINHA IMPERIAL CASAL AMD NO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018551;G.ROUPA CAPELINHA SOLTEIRO NO AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018552;G.ROUPA PREMIUM IMP.4G.2017 NOCE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018553;G.ROUPA 6PTS.3G.TAURUS IMP.2012 52 AMD NOCE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018554;ROUPEIRO C/COMODA LINE 2017 NOCE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018556;ROUPEIRO DIAMANTE CINZA PRETO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018557;ROUPEIRO AGATA BRANCO PRETO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018558;COMODA RENATA BRANCO PRETO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018596;ROUPEIRO LARA 6 PTS 4 GAV IPE AMD MOVERAM;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018597;ROUPEIRO LARA 6 PTS 4 GAV CZ TR MOVERAMA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018598;ROUPEIRO LARA 6 PTS 4 GAV BR TR MOVERAMA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018599;ROUPEIRO ALINE C ESP.BR TRAMA PT AREIA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
018600;ROUPEIRO ALINE C ESP.IPE AMD;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;N;
